rated,created_at,last_move_at,turns,victory_status,winner,white_id,white_rating,black_id,black_rating,opening_eco,opening_name,opening_ply,increment_base,increment_bonus,n_moves_played,first_move,last_move
1,1391076428493.0,1391076455567.0,3,3,2,5219,1828,6361,1500,78,809,2,14,0,3,13,548
0,1391075410646.0,1391075889681.0,30,2,0,3431,1303,6361,1500,78,809,2,3,8,30,13,953
1,1377109123020.0,1377110016697.0,29,3,0,4487,1247,5584,1224,76,16,8,15,0,29,13,1087
1,1377025325303.0,1377025821545.0,35,3,2,2779,1311,4590,1320,185,557,6,5,8,35,13,577
1,1377019514059.0,1377020211708.0,39,3,2,9224,1398,4590,1412,201,492,7,14,0,39,13,1833
1,1376945789445.0,1376947149205.0,51,1,2,4487,1348,3017,1183,73,0,2,20,15,51,13,954
0,1376933025599.0,1376934411471.0,84,3,0,4487,1170,990,800,191,645,4,10,8,84,13,372
1,1376930287783.0,1376930859322.0,27,3,2,3234,1381,4590,1575,221,1095,10,10,20,27,13,1851
1,1376771868314.0,1376772344787.0,43,1,2,4487,1500,2448,1219,77,690,6,7,15,43,13,1033
0,1376771633173.0,1376771863841.0,19,3,2,4264,899,4590,1139,171,662,4,12,8,19,13,1069
1,1460937926502.0,1460938061467.0,27,3,2,8576,1224,7936,1289,192,783,5,10,0,27,13,165
1,1460590941248.0,1460591398654.0,40,3,2,8576,1207,2802,1367,195,637,4,15,0,40,13,1697
1,1460589948191.0,1460590941141.0,89,3,2,2752,1359,8485,1214,193,1034,5,15,0,89,13,1226
1,1460515401351.0,1460515564286.0,22,1,0,4216,1340,8485,1197,239,967,3,8,0,22,11,457
1,1460308642681.0,1460309717262.0,84,1,0,8576,1207,8758,1232,211,1036,5,6,8,84,13,1015
0,1404531837237.0,1404533040776.0,55,3,2,8576,1082,1426,1500,193,1034,5,5,8,55,13,1367
1,1402371772411.0,1402372225628.0,33,3,2,8386,1429,8485,1212,191,645,4,12,5,33,13,1064
1,1402286091733.0,1402286667951.0,65,3,2,7444,1177,8485,1217,191,645,4,11,3,65,13,40
1,1402285673326.0,1402286085832.0,32,3,0,8576,1231,7461,1162,192,784,4,11,3,32,13,638
1,1402285384180.0,1402285669996.0,28,3,0,7444,1173,8485,1221,241,965,4,11,3,28,2,638
1,1402284473345.0,1402285382464.0,52,3,0,8576,1235,7461,1157,153,346,4,11,3,52,13,709
1,1402268582167.0,1402269103143.0,49,3,2,9149,1253,8485,1247,0,1433,1,12,3,49,12,87
1,1402263653337.0,1402264219443.0,69,3,2,8576,1044,7146,1181,219,1074,7,5,5,69,13,1555
1,1402190698930.0,1402191283595.0,83,3,2,5886,1391,8485,1263,219,1074,7,10,0,83,13,1362
1,1394995176662.0,1394996020714.0,114,0,1,1265,1231,8485,1264,191,645,4,10,5,114,13,318
1,1394980763212.0,1394981782543.0,126,1,0,8624,1305,8485,1250,0,1431,2,15,0,126,1,870
1,1391221301976.0,1391221672236.0,30,3,0,7787,1415,8485,1245,195,637,4,5,8,30,13,531
1,1391047559432.0,1391048248960.0,78,1,0,6528,1401,8485,1237,171,661,3,13,7,78,13,803
1,1390748279982.0,1390749040093.0,49,2,2,4817,1399,8485,1238,191,645,4,5,8,49,13,678
1,1390746541263.0,1390748121218.0,101,1,2,7291,1400,8485,1246,171,661,3,15,1,101,13,995
1,1390708143268.0,1390708683650.0,51,1,2,8576,1232,926,1266,72,1141,4,5,8,51,13,1714
1,1390707494322.0,1390708122786.0,73,1,2,8576,1215,7281,1326,72,1141,4,8,0,73,13,1412
1,1390699917836.0,1390700547672.0,66,1,0,8367,1320,8485,1198,171,662,4,9,7,66,13,1444
1,1390690963145.0,1390691742194.0,84,3,0,2329,1364,8485,1182,258,868,5,8,2,84,11,176
1,1390690146221.0,1390690660120.0,46,1,0,8576,1197,527,1151,192,784,4,10,0,46,13,1742
1,1390601961116.0,1390602949208.0,85,1,2,8576,1197,6378,1023,191,645,4,8,4,85,13,1412
0,1390601031476.0,1390601839417.0,55,1,2,5640,1171,8485,1070,191,645,4,10,8,55,13,1454
1,1390600299010.0,1390601017249.0,51,1,2,8576,1185,3025,1125,192,784,4,15,15,51,13,1096
1,1390599422446.0,1390600291188.0,93,1,2,8576,1170,4731,1192,152,371,3,10,8,93,13,753
1,1390534717155.0,1390534912838.0,31,1,2,8576,1155,8378,1170,192,784,4,8,5,31,13,1692
0,1391449501933.0,1391449988721.0,51,3,2,3298,1500,4493,1410,72,1137,6,14,2,51,13,40
1,1391448988021.0,1391449495308.0,54,1,0,4390,1607,5510,1580,191,653,4,8,5,54,13,1649
1,1391448489413.0,1391448957324.0,38,3,0,4390,1739,688,1606,213,1121,6,6,5,38,13,1640
1,1391447452019.0,1391448084546.0,30,2,0,6520,1487,4493,1673,152,371,3,7,8,30,13,1212
1,1390497960658.0,1390500736111.0,98,3,0,6466,1496,4493,1500,152,389,5,15,15,98,13,1725
1,1396959022669.0,1396960727309.0,50,3,0,7737,1622,7961,1500,108,1253,6,25,15,50,13,1434
1,1396483249306.0,1396483624842.0,23,3,2,8000,1500,8322,1568,259,873,6,30,8,23,11,1063
1,1396127563080.0,1396129475690.0,56,2,0,5,1502,7961,1500,78,818,7,15,15,56,11,1297
1,1396104727581.0,1396105435989.0,33,0,1,4015,1375,7961,1500,73,21,4,20,13,33,13,170
1,1396053388551.0,1396054167469.0,48,3,2,8000,1500,7125,1575,64,206,7,19,3,48,11,1317
1,1396051408772.0,1396053050885.0,68,3,0,5537,1197,7961,1500,201,495,8,25,2,68,13,1477
1,1396050646930.0,1396051107601.0,37,3,2,8000,1500,4662,1370,250,1394,8,15,0,37,11,1194
0,1395968075252.0,1395971149070.0,75,3,2,8000,1565,2755,1549,239,975,3,25,10,75,11,1350
0,1395967260430.0,1395967699757.0,34,1,0,582,1320,7961,1554,19,247,2,13,0,34,9,1396
0,1395966013984.0,1395966900710.0,57,1,2,8000,1525,2900,1524,79,819,8,20,0,57,11,1732
0,1395960687865.0,1395962242340.0,68,1,0,2853,1497,7961,1493,287,918,14,15,0,68,11,901
0,1395947358634.0,1395948250063.0,54,3,0,2202,1259,7961,1478,77,1010,4,60,15,54,13,195
0,1395876521013.0,1395877662482.0,60,2,0,6948,1665,7961,1421,219,1074,7,10,0,60,13,1861
0,1395871475553.0,1395872337631.0,48,3,2,8000,1390,1609,1319,61,191,2,20,0,48,11,70
0,1395869720982.0,1395871467147.0,75,3,0,1583,1329,7961,1350,81,153,5,20,0,75,13,325
0,1391179280653.0,1391179556322.0,30,3,0,3414,1005,7961,1350,258,868,5,15,0,30,11,672
1,1395925145511.0,1395927523400.0,113,3,2,8532,1308,8948,1205,172,164,3,15,8,113,13,643
1,1395751591162.0,1395754550880.0,55,1,2,8532,1286,895,1280,2,61,1,30,30,55,15,951
1,1395749387535.0,1395751587695.0,75,1,2,905,1260,8453,1313,0,1433,1,30,30,75,12,983
1,1395619940382.0,1395621684107.0,78,1,0,8532,1327,3618,1490,152,371,3,15,0,78,13,1389
1,1395619496986.0,1395619912236.0,20,3,0,7088,1299,8453,1301,72,1141,4,20,0,20,13,232
1,1395615524476.0,1395616331060.0,62,2,0,8532,1314,6005,1520,195,1150,5,10,0,62,13,706
1,1395614078572.0,1395614695607.0,48,1,0,8532,1211,3336,1500,0,1433,1,10,10,48,12,101
1,1395613086603.0,1395613973229.0,66,3,0,3581,1576,8453,1256,264,874,4,5,5,66,11,390
1,1395612029608.0,1395612967998.0,75,2,2,2447,2003,8453,1316,36,214,2,8,0,75,11,468
1,1395609959106.0,1395611783403.0,62,2,0,8532,1359,1031,1170,195,637,4,15,0,62,13,1428
1,1395607101134.0,1395608215576.0,44,1,0,1330,1219,8453,1339,2,61,1,30,5,44,15,1096
1,1395605003947.0,1395605885390.0,39,1,2,8532,1303,1497,1353,314,959,7,5,8,39,9,954
1,1395603988243.0,1395604979746.0,94,1,0,1490,1381,8453,1256,72,1141,4,5,8,94,13,1488
1,1395602649363.0,1395603172352.0,41,3,2,1490,1373,8453,1271,73,12,3,5,8,41,13,1662
1,1395602058113.0,1395602630726.0,6,2,0,8532,1306,2721,1396,72,1125,2,5,8,6,13,557
1,1395530286202.0,1395531229071.0,68,2,0,8532,1312,6795,1814,181,549,5,9,0,68,13,1804
1,1395528762073.0,1395529723882.0,55,1,2,8532,1282,7164,1129,0,434,1,8,0,55,16,1135
1,1395521971652.0,1395524907535.0,101,1,2,454,1466,8453,1318,239,962,3,15,15,101,11,957
1,1395428565496.0,1395429062553.0,34,1,0,8532,1337,4592,1672,90,1364,3,16,0,34,13,1150
1,1395428208331.0,1395428557959.0,21,1,2,4489,1668,8453,1360,78,807,5,16,0,21,11,1183
1,1395425706678.0,1395426572104.0,82,1,0,8532,1453,4645,1427,172,163,5,5,8,82,13,1012
1,1395394243561.0,1395395594675.0,51,1,2,1323,2117,8453,1458,74,6,9,3,35,51,13,680
1,1395392938367.0,1395393872694.0,48,1,0,7438,1498,8453,1276,173,167,7,5,10,48,13,2055
1,1395392170906.0,1395392328378.0,13,3,2,8532,1500,7288,1350,25,260,5,5,5,13,9,1069
1,1390519517775.0,1390520567454.0,75,2,2,3036,1459,8453,1500,171,661,3,7,11,75,13,187
1,1504402024684.0,1504402589072.0,35,1,2,8668,1449,1860,1462,49,768,4,15,0,35,11,1231
1,1504399685489.0,1504401825839.0,108,2,0,1848,1472,3411,1501,192,785,5,16,4,108,13,330
1,1504387935436.0,1504392219061.0,144,1,0,1848,1481,4065,1516,90,1208,3,30,15,144,13,818
1,1504387088234.0,1504387823964.0,53,1,2,1848,1472,7995,1435,191,635,3,10,5,53,13,1412
1,1504385947104.0,1504387023252.0,52,3,0,1848,1483,5903,1455,222,1099,8,20,5,52,13,1167
1,1504305443923.0,1504306887065.0,59,3,2,8995,1401,1860,1496,91,1351,3,10,10,59,13,1113
1,1504303055462.0,1504304047122.0,78,1,0,7035,1456,1860,1487,90,1208,3,7,7,78,13,2049
1,1504302018622.0,1504302918045.0,74,1,0,6996,1548,1860,1476,90,1194,2,11,0,74,13,1192
1,1504300558891.0,1504301845817.0,104,1,0,1848,1486,2397,1484,195,637,4,15,0,104,13,1036
1,1504298978734.0,1504300115756.0,82,1,0,2799,1401,1860,1478,99,1324,4,10,5,82,13,2001
1,1504220350787.0,1504221836739.0,88,3,0,9156,1532,1860,1466,99,1324,4,15,10,88,13,1966
1,1504218672605.0,1504220334532.0,61,1,2,1848,1456,6922,1441,211,1072,6,15,5,61,13,1565
1,1504216255141.0,1504218025615.0,73,3,2,1848,1445,8323,1454,213,1121,6,14,14,73,13,1572
1,1504214053939.0,1504216085231.0,77,3,2,1533,1509,1860,1454,41,443,2,30,0,77,11,493
1,1504210357724.0,1504212034999.0,122,0,1,8984,1442,1860,1454,90,1370,3,20,0,122,13,328
1,1504207744127.0,1504210247000.0,157,1,2,6949,1440,1860,1465,90,1208,3,10,20,157,13,1565
1,1504142996329.0,1504143718442.0,67,1,2,7168,1500,1860,1472,91,1357,12,5,8,67,13,995
1,1504142179997.0,1504142457204.0,23,2,2,1848,1464,337,1362,216,1039,6,7,7,23,13,1783
1,1504135103799.0,1504135899495.0,50,3,0,1848,1475,1011,1462,0,831,3,15,2,50,7,550
1,1504133943968.0,1504135073876.0,49,1,2,8499,1457,1860,1487,122,1215,10,10,10,49,13,1228
1,1504133197861.0,1504133646939.0,33,2,2,1848,1478,6346,1422,196,1150,7,5,8,33,13,485
1,1504131281533.0,1504132813808.0,89,1,2,3172,1507,1860,1488,90,1208,3,10,10,89,13,1454
1,1504043475303.0,1504045072327.0,37,1,2,2308,1540,1860,1489,113,1331,9,15,15,37,13,1186
1,1504040942054.0,1504043429604.0,110,1,0,1848,1499,3184,1486,1,734,1,30,0,110,6,783
1,1504039905064.0,1504040670058.0,46,3,0,1848,1509,8104,1540,213,1121,6,15,5,46,13,1822
1,1504038242955.0,1504039829402.0,77,2,2,6481,1487,1860,1521,0,1433,1,15,0,77,12,1119
1,1504037730518.0,1504037889520.0,18,3,0,7320,1477,1860,1504,99,1324,4,10,5,18,13,198
1,1503965898009.0,1503968397016.0,117,0,1,5018,1402,1860,1507,91,1351,3,20,5,117,13,316
1,1503875890918.0,1503878083308.0,55,3,2,1848,1498,3959,1446,90,1208,3,14,14,55,13,228
1,1503873392466.0,1503875491707.0,72,3,0,1848,1505,2881,1628,216,1039,6,14,14,72,13,1317
1,1503861736955.0,1503862908557.0,58,3,0,1848,1510,5919,1480,212,1052,6,16,0,58,13,672
1,1503779966370.0,1503781255973.0,75,3,2,1848,1502,3220,1394,90,1370,3,12,5,75,13,1270
1,1503779719748.0,1503779843815.0,14,3,0,6162,1455,1860,1493,90,1194,2,30,0,14,13,1771
1,1503779082555.0,1503779554664.0,34,3,0,6821,1507,1860,1482,91,1285,3,20,0,34,13,155
1,1503777823005.0,1503778816696.0,48,1,0,4168,1434,1860,1473,18,267,5,12,10,48,9,939
1,1503775530178.0,1503776757911.0,110,1,0,1848,1475,6923,1470,90,1208,3,10,10,110,13,786
1,1503703106093.0,1503704398365.0,54,3,0,1848,1487,8417,1427,99,1314,5,10,10,54,13,1551
0,1503702452172.0,1503703075360.0,35,1,2,8846,1500,1860,1487,36,682,2,25,1,35,11,1036
1,1503700295300.0,1503701239582.0,37,2,2,1848,1478,8417,1423,99,1314,5,10,10,37,13,685
1,1503699098218.0,1503700239589.0,52,1,0,5757,1504,1860,1467,90,1194,2,30,0,52,13,780
1,1503698189916.0,1503699073677.0,71,3,2,1848,1457,5830,1448,192,783,5,10,3,71,13,281
1,1503695826414.0,1503697617397.0,151,1,2,3629,1462,1860,1468,90,1208,3,15,10,151,13,986
1,1503692455667.0,1503693384847.0,60,1,0,1848,1480,3828,1419,221,1092,8,5,8,60,13,1473
1,1503690995144.0,1503692268291.0,86,3,0,8990,1391,1860,1472,95,1223,4,15,3,86,13,40
1,1503689736566.0,1503690889217.0,77,1,2,1848,1462,1627,1424,192,785,5,20,0,77,13,954
1,1390744395702.0,1390744480438.0,8,3,2,5061,1551,1353,1159,73,0,2,7,10,8,13,565
0,1390407982442.0,1390408298625.0,62,1,0,1325,1057,6735,1450,6,1468,3,5,5,62,2,1062
1,1390405007753.0,1390405369322.0,37,1,2,3026,1577,1353,1217,73,0,2,5,7,37,13,954
0,1390333432102.0,1390334607991.0,130,0,1,6037,1272,1353,1186,0,537,1,180,8,130,19,1913
1,1390332755746.0,1390333174925.0,32,1,0,1325,1337,5270,1391,239,83,3,10,8,32,13,1216
1,1390331122646.0,1390331288101.0,19,1,2,6752,1500,1353,1500,239,967,3,20,2,19,11,1183
0,1390259930830.0,1390260547442.0,54,3,0,2839,1500,1471,1099,171,662,4,20,10,54,13,1659
1,1390250772415.0,1390251640268.0,67,1,2,2093,1277,1471,1500,171,639,2,11,1,67,13,767
0,1395529609182.0,1395531357867.0,175,1,2,7658,1896,2187,1619,181,568,4,8,7,175,13,1565
0,1395519765982.0,1395520139984.0,55,3,2,2156,1481,1869,1750,111,1263,9,5,5,55,13,333
0,1395451998688.0,1395452518699.0,47,1,2,8697,1426,2187,1458,273,913,18,5,8,47,11,575
0,1395352995366.0,1395353333614.0,52,3,0,8038,1512,2187,1485,187,567,7,5,8,52,13,397
0,1395263138278.0,1395263852174.0,137,0,1,2156,1503,1072,1637,201,462,5,5,8,137,13,412
0,1395262358292.0,1395263131659.0,147,3,2,1072,1629,2187,1510,195,1150,5,5,8,147,13,1811
0,1395261968959.0,1395262355182.0,48,0,1,2156,1506,1072,1633,197,1415,5,5,8,48,13,991
0,1394922948263.0,1394923432298.0,60,3,0,2156,1524,5623,1765,201,297,8,8,0,60,13,990
0,1394922052203.0,1394922944668.0,131,2,2,5544,1760,2187,1529,193,1020,6,8,0,131,13,1963
0,1394921803029.0,1394922051738.0,42,3,0,2156,1534,5623,1755,201,494,9,8,0,42,13,1100
1,1463926446946.0,1463927704573.0,56,3,2,8961,1533,2851,1593,246,939,7,30,0,56,11,338
1,1417262160199.0,1417262462951.0,37,3,0,8961,1547,1087,1356,192,802,9,30,0,37,13,93
1,1417261588006.0,1417261989634.0,55,3,2,5982,1537,8868,1560,201,297,8,6,8,55,13,1709
1,1406373990241.0,1406375884745.0,36,2,0,8961,1564,6145,1814,191,653,4,30,0,36,13,580
1,1406372896961.0,1406373144541.0,23,1,2,8961,1548,3527,1729,196,1154,8,30,0,23,13,876
1,1405873765909.0,1405874248587.0,40,3,0,8961,1563,5523,1469,152,359,3,30,0,40,13,656
1,1405409755150.0,1405411113162.0,85,1,2,8961,1551,2481,1573,73,21,4,30,0,85,13,801
1,1403604575980.0,1403605279052.0,48,3,2,8961,1549,6,1109,71,749,4,30,0,48,13,1876
1,1403460428875.0,1403460479499.0,7,3,2,8961,1536,8091,1232,72,1141,4,30,0,7,13,22
1,1403459585508.0,1403459802883.0,35,1,2,8961,1518,6506,1762,196,1150,7,30,0,35,13,1692
1,1403459316639.0,1403459542944.0,19,3,0,8961,1500,841,1337,196,1155,10,5,5,19,13,485
1,1403023309846.0,1403023740913.0,56,3,2,8961,1514,8091,1255,196,1150,7,30,0,56,13,1722
0,1402337883342.0,1402339096933.0,100,3,0,8161,1260,8868,1389,179,80,7,30,0,100,13,1833
0,1402336924712.0,1402337883717.0,46,3,0,8961,1389,8091,1260,196,1150,7,30,0,46,13,87
1,1402334927125.0,1402335974768.0,65,1,2,8961,1509,4609,1253,192,783,5,30,0,65,13,916
1,1401729630909.0,1401731047742.0,48,3,0,8961,1520,2083,1534,143,1367,12,30,0,48,13,1916
1,1401728864161.0,1401729027286.0,25,3,2,8961,1509,4200,1499,196,1150,7,30,0,25,13,1662
1,1401552695371.0,1401554335196.0,39,3,2,8961,1506,3810,1133,195,1150,5,30,0,39,13,675
1,1401297706215.0,1401299875304.0,177,0,1,8961,1502,8539,1718,192,792,6,30,0,177,13,344
1,1401093007584.0,1401094630684.0,88,3,0,8961,1509,1610,1639,121,1195,6,30,0,88,13,991
1,1400778075299.0,1400778647188.0,53,1,2,8961,1500,2556,1451,152,389,5,30,0,53,13,1068
1,1400777798308.0,1400778035336.0,16,3,0,8961,1512,363,1503,191,653,4,30,0,16,13,1073
1,1398955109398.0,1398957221470.0,29,2,2,8961,1489,7037,1589,71,774,2,30,0,29,13,127
1,1398870197152.0,1398872635625.0,28,2,0,8961,1496,7428,1646,196,1150,7,30,0,28,13,1839
1,1398705552953.0,1398707124757.0,56,3,0,8961,1507,6928,1512,152,359,3,30,0,56,13,576
1,1398529489705.0,1398530498720.0,73,3,0,8961,1517,7338,1569,78,998,4,30,0,73,13,337
1,1398525066545.0,1398525836680.0,70,3,0,8961,1524,8528,1668,196,1150,7,30,0,70,13,1390
1,1398361752101.0,1398362549405.0,49,3,2,8961,1515,3475,1437,195,1150,5,30,0,49,13,1107
1,1397570846351.0,1397572785606.0,7,2,2,8961,1508,8798,1373,72,1137,6,30,0,7,13,548
1,1395072351663.0,1395072857929.0,44,3,0,8961,1522,1610,1461,120,1214,7,30,0,44,13,1516
1,1395071753142.0,1395072292358.0,98,0,1,8961,1523,2444,1494,196,1150,7,30,0,98,13,317
1,1394978366517.0,1394979551443.0,61,3,0,8961,1536,395,1487,193,1034,5,30,0,61,13,982
1,1394977832075.0,1394978323379.0,50,3,0,8961,1542,2960,1763,191,653,4,30,0,50,13,1449
1,1394900257833.0,1394900914151.0,57,3,2,8961,1524,8934,1714,195,1150,5,30,0,57,13,1391
1,1394645494212.0,1394646710283.0,39,3,2,8961,1521,7809,1150,71,430,4,30,0,39,13,646
1,1393857093871.0,1393857580509.0,42,1,0,8961,1540,8755,1267,95,1223,4,30,0,42,13,1015
1,1393855644424.0,1393856031572.0,28,3,0,8961,1549,3781,1647,192,789,8,30,0,28,13,245
1,1390502866504.0,1390504310966.0,81,1,2,8609,1976,2974,1755,154,312,8,10,8,81,13,1207
1,1390500547307.0,1390502350439.0,66,3,0,2904,1768,7880,1662,206,514,6,20,1,66,13,1212
1,1389841150027.0,1389841972364.0,132,3,0,5851,1500,6554,1652,108,1251,4,5,8,132,13,1998
0,1389800751271.0,1389801307256.0,59,3,2,2438,1398,2587,1500,171,650,3,5,8,59,13,1691
0,1389678778653.0,1389679250172.0,41,1,2,3883,1500,2587,1500,174,67,3,5,8,41,13,951
0,1389678224490.0,1389678622246.0,42,3,0,4959,1400,2587,1500,239,962,3,5,8,42,11,1839
0,1389629251271.0,1389629995687.0,85,3,2,722,1452,2587,1500,192,783,5,5,8,85,13,1784
0,1389628592184.0,1389629075360.0,37,0,1,4651,1458,2587,1500,73,21,4,5,8,37,13,1110
1,1393807892356.0,1393808581203.0,51,3,2,7826,1906,5019,1857,259,869,6,10,5,51,2,1157
1,1391920893970.0,1391922146717.0,73,3,2,7826,1897,3888,1027,87,138,8,10,5,73,13,1131
1,1389570786047.0,1389571856910.0,81,3,2,7826,1500,4308,1814,13,221,8,8,8,81,9,1155
1,1461255853087.0,1461256107202.0,37,1,2,6219,1456,185,1193,195,657,5,8,0,37,13,1027
1,1456531756357.0,1456532066410.0,46,3,0,97,1231,185,1177,171,655,3,8,0,46,13,1206
1,1389273415671.0,1389274408705.0,94,2,0,819,1777,4528,1640,204,467,9,5,8,94,13,388
1,1389272845456.0,1389273398571.0,85,1,2,1622,1944,4528,1674,241,967,4,5,8,85,11,876
1,1389272059422.0,1389272732280.0,95,1,2,7700,1777,4528,1785,71,752,5,5,8,95,13,1371
1,1389269123680.0,1389270045498.0,106,3,0,6713,1726,4528,1560,71,759,5,10,0,106,13,1525
1,1389268701674.0,1389269101224.0,58,1,0,814,1151,4528,1500,239,977,3,5,8,58,11,572
1,1389229985407.0,1389230087711.0,10,3,2,7113,1381,1997,1500,239,962,3,5,5,10,11,1921
1,1389229800315.0,1389229962884.0,14,3,2,2475,1646,1997,1381,46,675,4,5,8,14,11,438
1,1389229031155.0,1389229800821.0,48,1,0,1984,1500,2546,1637,172,165,4,5,8,48,13,1672
0,1388641101918.0,1388641386820.0,38,1,0,7836,1972,2923,2174,99,1324,4,5,5,38,13,508
1,1415067160741.0,1415068030206.0,85,1,2,8931,1603,2357,1641,36,960,1,10,0,85,11,986
1,1415065819869.0,1415066273229.0,68,3,0,2321,1647,2059,1805,41,453,3,10,0,68,11,1101
1,1415065707086.0,1415065816415.0,13,3,2,2038,1798,2357,1654,178,1434,3,10,0,13,13,577
1,1414972709247.0,1414973486367.0,101,3,2,2941,1617,2357,1666,0,1433,1,10,0,101,12,716
1,1414969376173.0,1414969880877.0,58,3,0,7211,1383,2357,1662,191,653,4,10,0,58,13,500
1,1414943493554.0,1414944337514.0,54,3,0,7210,1567,2357,1655,191,653,4,10,0,54,13,1340
1,1414942277347.0,1414943252776.0,72,3,0,6223,1754,2357,1641,0,1427,1,10,0,72,1,1020
1,1414893048448.0,1414893813178.0,73,3,2,3344,1809,2357,1647,191,653,4,10,0,73,13,871
1,1414889983573.0,1414891002113.0,86,2,0,8057,1576,2357,1638,181,540,3,10,0,86,13,636
1,1414362932236.0,1414364000899.0,118,2,1,8543,1437,2357,1634,83,111,3,10,0,118,11,728
1,1414291536828.0,1414291887260.0,54,3,0,6794,1652,2357,1622,36,960,1,10,0,54,11,1706
1,1414212600926.0,1414213768635.0,134,2,0,2147,1566,2357,1612,191,653,4,10,0,134,13,1272
1,1414211712381.0,1414212514569.0,96,3,2,2321,1604,3618,1523,41,453,3,10,0,96,11,320
1,1414210708977.0,1414211649979.0,70,2,0,3508,1532,2357,1595,171,282,3,10,0,70,13,2054
1,1412808987256.0,1412809445553.0,51,3,2,6064,1735,2357,1602,191,653,4,10,0,51,13,1968
1,1411168750801.0,1411169794901.0,75,3,0,9220,1508,2357,1594,83,111,3,10,0,75,11,1487
1,1411082797110.0,1411083370706.0,45,3,2,9210,1645,2357,1603,191,653,4,10,0,45,13,375
1,1411006933340.0,1411007577856.0,63,3,2,8208,2222,2357,1604,36,960,1,10,0,63,11,1925
1,1408747410179.0,1408748256454.0,75,3,2,1812,1666,2357,1613,191,653,4,10,0,75,13,763
1,1408568067950.0,1408568639533.0,56,3,0,3216,1597,2357,1603,171,655,3,10,0,56,13,729
1,1405914276424.0,1405914683277.0,50,3,0,2445,1582,2357,1592,36,960,1,10,0,50,11,157
1,1405913354546.0,1405914071865.0,66,3,0,7052,1537,2357,1583,191,653,4,10,0,66,13,199
1,1404622337517.0,1404623105462.0,87,3,2,3391,1704,2357,1590,36,960,1,10,0,87,11,1751
1,1404621622997.0,1404622303157.0,47,3,2,4607,1612,2357,1601,191,653,4,10,0,47,13,639
1,1404596115187.0,1404596504904.0,37,3,2,3290,1692,2357,1609,83,111,3,10,0,37,11,1182
1,1404594542563.0,1404595757111.0,138,2,0,6355,1650,2357,1597,191,653,4,10,0,138,13,347
1,1404489541587.0,1404489817687.0,35,3,2,3150,1816,2357,1602,265,1178,6,10,0,35,11,1061
1,1404437813740.0,1404438546926.0,74,3,0,2008,1617,2357,1593,239,962,3,10,0,74,11,1103
1,1404436126508.0,1404436917166.0,48,2,0,4300,1563,2357,1583,174,67,3,10,0,48,13,61
1,1404435112577.0,1404435532527.0,46,3,0,9124,1492,2357,1574,191,653,4,10,0,46,13,1214
1,1404433761833.0,1404434593735.0,84,3,0,4448,1589,2357,1563,241,965,4,10,0,84,2,1188
1,1404433025887.0,1404433738703.0,22,2,0,4327,1717,2357,1547,178,1434,3,10,0,22,13,531
0,1404320032824.0,1404320260079.0,40,3,0,7436,1372,2357,1410,191,653,4,10,0,40,13,330
1,1402460567821.0,1402461675716.0,89,3,2,5835,1566,2357,1558,36,960,1,10,0,89,11,958
0,1402358075027.0,1402358886132.0,70,3,0,4236,1375,2357,1410,191,653,4,10,0,70,13,1342
1,1402233339943.0,1402234425018.0,82,2,0,5493,1500,2357,1551,36,960,1,10,0,82,11,1411
1,1401512186657.0,1401512642470.0,56,1,0,2321,1558,2,1674,242,982,5,10,0,56,11,517
1,1401511098281.0,1401512182927.0,141,3,2,4,1666,2357,1566,171,282,3,10,0,141,13,2037
1,1400642317796.0,1400643103623.0,89,1,2,4555,1594,2357,1576,171,655,3,10,0,89,13,1775
1,1400640005560.0,1400640831717.0,82,1,0,1359,1614,2357,1564,191,653,4,10,0,82,13,861
1,1400469131189.0,1400470008065.0,94,3,0,6355,1535,2357,1555,191,653,4,10,0,94,13,784
1,1400468059442.0,1400468568120.0,46,3,0,1771,1645,2357,1541,36,960,1,10,0,46,11,525
1,1399681604126.0,1399682058515.0,55,3,2,2644,1696,2357,1548,0,1124,1,10,0,55,8,1998
1,1399394103794.0,1399394851020.0,124,1,0,12,1486,2357,1539,171,651,3,10,0,124,13,798
1,1399391304162.0,1399391676262.0,45,3,2,7269,1557,2357,1549,83,111,3,10,0,45,11,1825
1,1399163073350.0,1399163909752.0,89,3,2,1119,1577,2357,1559,174,67,3,10,0,89,13,1836
1,1399162328898.0,1399163058471.0,112,3,0,2321,1570,1126,1566,36,960,1,10,0,112,11,1709
1,1399161338272.0,1399162326131.0,116,2,0,1119,1578,2357,1559,0,1433,1,10,0,116,12,473
1,1388720004385.0,1388720424902.0,53,1,2,2226,1484,2993,1500,81,153,5,5,5,53,13,1669
0,1388700326257.0,1388700572536.0,30,3,2,7499,2179,2993,1593,83,117,5,7,2,30,13,322
1,1388699830299.0,1388700320091.0,94,1,0,5440,1698,2993,1612,81,111,2,7,2,94,13,1444
1,1388699098764.0,1388699580959.0,74,3,2,5989,1870,2993,1676,248,1377,4,7,2,74,11,1055
1,1388697557990.0,1388697989363.0,50,1,0,1910,1502,2993,1500,81,111,2,5,10,50,13,1096
